"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"RICKMAN_METASTASIS_UP","0.504672897196262","0.648556059740962","0.065981614400873","0.21869108172383","0.981436842598414","317","GEM, MGP, METTL7B, ANG, FRZB, LRP4, ADAMTS9, RASSF8, DDR2, BDH2, BOC, TSPAN6, PRCP, APOLD1, LAMA2, BEND7, ITGB5, SHE, ACACB, SMARCA1, STAG2, PAPOLA, ZNF24, HNRNPH1, MOB1B, SEC14L4, PPM1D, ZBTB33, RASL12, LINC00888, ASB3, ALDH6A1, CCP110, LMAN2L, IDH1, ATAD2B, ZNF92, RBM15, FAM133B, THOC2, ARL17A, NEK9, MFAP3L, ITGBL1, ABCB7, CADM1, QPCT, IPO8, INO80D, EPC2, C1orf56, FAM161A, RBBP6, MDM1, ZNF621, LGR6, MSL2, GPRC5B, HJURP, CREB1, NUDT9, HSD17B11, PASK, BBS9, EFHD1, HEBP1, LRP6, ETV4, YIPF6, KAT8, DCUN1D1, TFDP2, ZNF606, SNED1, CTCF, MGA, PDIA4, EDAR, RPE, GPR19, TFAM, TMLHE, TTC17, ABCD4, MARVELD2, TIGD7, MRPL44, PLEKHA5, ZNF704, RPL22, AGFG1, VSTM4, ZBTB14, SALL4, ZMYND11, ATRX, CCNB1IP1, JAGN1, ZNF263, CCT6P3, DYRK2, GXYLT2, ZNF397, YARS2, CDCA3, METTL21A, PRKD1, SNHG14, SALL2, TRIP12, PPIG, FAM13B, SRSF6"
"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN","0.962049335863378","1","0.0450442767152794","0.221691965486042","0.578144319018779","15","TGIF2, MCM3, SRSF1, CSPP1, LUC7L3, SRSF3, CCT3, TMEM70, SRRT"
"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP","0.00695734361517854","0.0190562078688728","0.407017918923954","0.378448005161925","1.49536119122713","116","TLR2, SRPX2, ECM2, CPZ, ADAMTS2, CARD6, PPIC, GPR160, ADAM12, IL13RA1, COL3A1, ATP6V0E1, CTSK, ANXA2R, ORC1, PRKCH, ABHD5, KDELR3, PHACTR2, HEATR5A, RAMP1, S100A6, DPYD, RAB11FIP1, RPS15A, NCAPG, IRAK4, FANCI, CPM, VAT1, SH3GLB1, LIPH"
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN","0.0833333333333333","0.147369714847591","0.208955027549354","0.341350324286718","1.29038174575571","87","GJB2, ANGPT2, NEDD4, PERP, AJUBA, PAQR5, AFAP1L1, TUBB6, APLN, CDKN1A, GOLGA7B, TEAD4, CAV1, TRAF3IP2, RAB31, IL24, IMPA2, KRTDAP, CARHSP1, HIF1A, RRAS2"
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_UP","0.539285714285714","0.683332704283827","0.0694481442003175","0.244465712998044","0.952645140307529","103","METTL7A, IGFBP5, EYA2, TSPAN6, ARHGEF26, MECOM, CHPT1, MSI2, E2F5, FAM118A, CAPS, ZDHHC2, GATM, SP4, LEF1, TIFA, LPIN1, ASB3, ATAD2B, ASXL2, USP21, ACSS1, SOS1, NCOA1, ZNF550, PASK, ATRAID, GSTM4, UBL3, PDCD4, ZNF207, PRKAR2B, SRSF7, ZNF704, PHF8, MRPL33"
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN","0.0406148198863947","0.0824327872091194","0.321775918075361","0.281828947880136","1.26894375531151","340","DSP, GJB2, S100A8, MRC1, TP63, CASP4, AHNAK, TES, TREM1, PERP, SMTN, CWH43, GJB6, CARD6, AFAP1L1, PPIC, ADM, TUBB6, ADAM12, IL13RA1, PLAUR, PNP, METRNL, ITPRIP, ATP6V0E1, STON2, ZC3HAV1, CISH, CDKN1A, LPAR5, ZNF750, GOLGA7B, CD44, BACH1, FBXO8, IGFL1, LPCAT2, SERINC2, HSD17B1, PPP1R1C, SNX33, PXN, DOCK6, ABHD5, MYD88, KDELR3, PHACTR2, RAB31, PLIN3, NABP1, ERAP2, S100A6, FAM83A, P4HA2, KLF6, CARHSP1, HIF1A, SLC2A1, FEM1C, EGLN3, FRMD6, MFAP3"
"RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_UP","0.26578073089701","0.385333852896632","0.104732821580651","0.248704962783387","1.07734503252497","225","FRZB, FZD7, LIFR, MEX3A, ISYNA1, ARHGEF26, MECOM, TGIF2, CHPT1, TRAF3IP3, MSI2, E2F5, FAM118A, PNISR, PTCH1, IRF2BP2, ACACB, CAPS, XPO1, AHCTF1, SMC4, NR2F1, CCL19, LBR, ITGB2-AS1, SNCAIP, MAT2A, LPIN1, ASB3, SMCHD1, ALDH2, CGNL1, NEO1, OGT, CEP70, ZNF322, TMPO, GCNT2, BTN2A2, USP21, ACSS1, PPM1B, C2orf68, EPB41, CABYR, FUBP1, SOS1, LGR6, MSL2, RPL23, DDX17, RBM39, PHKA2, STARD7, C5, ARHGAP19, LRP6, MSH6, HNRNPLL, RPS27, GCFC2, ECHDC2, RPL5, NCOA5, EEF1D, GSTM4, MCM3, TFDP2, SRSF1, PDCD4, CACYBP, RPL17, SNHG6, GMCL1, TGS1, FBL, RPL35A, CSPP1, EFHC1, SRSF7, MYNN, MED12, RPS7, NCBP2, ZNF704"
"RIEGE_DELTANP63_DIRECT_TARGETS_UP","0.103202846975089","0.174897828301246","0.184706471207739","0.308086458571206","1.23726927445168","128","SLC1A5, YAP1, CSTA, ZFP36L2, SMTN, IL4R, MMP14, TGFB1, KIF14, IFI16, KCTD12, YES1, CD44, ORC1, IL1B, SMAD5, MALT1, FOSL1, ARHGDIB, CDCA7, ITGA6, AURKB, AK4, JAG1, SLC2A9, MYO10, MMRN2, SLC37A2, FANCI, RAB38, PTTG1, HMGA2, CDCA4, RASSF6, WDFY2, IRF6, ARHGAP25, PPFIBP1, KIAA0930"
"RIGGINS_TAMOXIFEN_RESISTANCE_DN","7.0176658301341e-13","2.11677517744171e-11","0.921426003494898","0.534122221578674","2.29437082297675","209","DSP, S100A8, DSG2, SCNN1A, RBM47, SERPINA5, AZGP1, CXCR4, IL17RB, MSX1, GJA1, ANXA3, CEBPD, SLC5A3, ZFP36L1, CYP1B1, IFITM2, TIMP1, EMP1, PYGL, AKR1C1, SERPINA3, KLF4, ZNF217, IFITM3, CD302, IGFBP5, TM4SF1, COL3A1, MUC1, APOD, MYOF, ACOX2, SEMA3C, STC2, SOX9, NBPF14, CISH, TMEM123, CNN3, MXI1, PDLIM5, STC1, RGS2, NMI, NAMPT, PALLD, STEAP3, VAV3, RAB31, NEBL, PAPOLA, CLK1, SIGLEC15, NEDD9, PPAT, MAPKAPK2, IL6ST, RBMS1, PTPN12, FRYL, IGF1R, PDS5A, SP3, LAMP2, INPP4B, NAT1"
"RIGGINS_TAMOXIFEN_RESISTANCE_UP","0.0320183692891235","0.0671652512884401","0.321775918075361","0.418853405440113","1.47645385307131","59","SERPINA1, TGFBR3, FGR, GPC4, LRP4, OGFRL1, TMEM45A, SRPX, STARD8, IGFBP3, FGFR4, PRODH"
"RIGGI_EWING_SARCOMA_PROGENITOR_DN","6.81881505132279e-10","1.24820751855512e-08","0.801215574617779","0.50981417534983","2.13786562252994","176","KCNJ15, CXCL6, IGF2, BNC2, PTGER2, OSR1, DNM3OS, ECM2, DCN, PTGFR, TGFBR3, BMP4, FBLN1, PDK4, SLC2A5, HGF, IL1R1, EGFR, F2RL1, C1R, GPC6, C1S, HLA-DPA1, ADAM12, DHRS3, TOP2A, VCAN, SRPX, COL6A2, ADORA2B, SERPING1, CEP55, STC2, SRGAP1, CHI3L2, WLS, PRRX1, MME, CD44, GALNT15, SPON1, BICC1, MRGPRF, STC1, SLC2A12, NAMPT, CLU, CHI3L1, HEPH, RUNX2, LUM, ZNF395, DPYD, RRM2, GFPT2, ZDHHC2"
"RIGGI_EWING_SARCOMA_PROGENITOR_UP","6.59246465179943e-10","1.21605617192423e-08","0.801215574617779","0.413842821188367","1.89734871524851","397","MMP9, KCNE4, SCIN, C3AR1, FMOD, SLC26A2, RGS18, MMP8, CD14, CES1, MSX1, PLA1A, CASP1, ITGB2, FRZB, PDLIM1, C15orf48, PRELP, SLFN11, LAPTM5, CLIC3, TBX3, IFITM1, FCGRT, IKZF2, F2R, G0S2, SLFN12, SH3TC1, PAQR5, IGFBP5, GDF15, PTPN22, ITGAM, TGFB1, IL13RA1, SLC15A2, GIMAP2, SOX2, COL21A1, ICAM2, HVCN1, PLXDC2, S1PR3, PTPN13, CYYR1, EBF2, ISYNA1, TRDN, FAM43A, MAMDC2, ID4, LPL, SCNN1G, CYTL1, NGFR, PTGDS, RNASET2, ICAM1, OLFML3, HES1, CEP112, FAT4, RARRES2, FOS, ENPP1, PRSS35, ARHGEF6, SPP1, FZD1, ENPEP, IGDCC4, ARHGDIB, P2RX7, RGS2, MFAP4, TCF7L1, SERPINB9, HSPB8, STEAP3, AQP3, GATA2, HSPB2, GNA14, PGF, FABP4, RAMP1, HLA-E, CARD16, ACACB, PTGER4, JAG1, BAMBI, SIGLEC15, CREM, PLCG2, ATP11B, FZD8, COL11A1, SHISA3, NR2F1, EZH2, LEF1, PODXL, CTSH, ITGB2-AS1, WT1, BTG2, KCNE3, TCF12, ZSWIM6, SLC35F2, MYO10"
"RIZKI_TUMOR_INVASIVENESS_2D_DN","0.00691004020517941","0.0189482863487939","0.407017918923954","0.460410940846385","1.58711319864997","54","HOXD9, COL8A2, YBX3, TTR, IGFBP3, BBOX1, RCN1, DOK1, IFNGR1, MFAP4"
"RIZKI_TUMOR_INVASIVENESS_2D_UP","0.0440240318190983","0.088232033683408","0.321775918075361","0.404997070963968","1.43213476808373","60","IGF2, C3AR1, TGFBR3, HPGDS, COL4A6, CSF3R, PDYN, ACTL6A, STAT5A, TG"
"RIZKI_TUMOR_INVASIVENESS_3D_DN","0.000116652573158899","0.000597719808621882","0.538434096309916","0.374695956051816","1.63919557903529","241","HOXD9, IL1R2, IL18, PTPRC, COL2A1, FCN3, SLC14A1, HSPA6, CLEC5A, GCGR, CASP1, TYROBP, LY96, IL1R1, HSPA1A, FOLR2, SGK1, LAMP3, ITIH2, PROS1, PLTP, STXBP2, SEMA3C, ITPR2, KLRK1, DOK1, CENPA, IFNGR1, ACVRL1, CXCR6, TLR3, PTBP1, SLC16A3, PON3, ABCB1, BMI1, KAT2B, OPHN1, ROCK1, JAG1, CA3, RRM2, PRKG1, INPPL1, RRAS2, WT1, BMP7, DCDC2, SOX30, ACAA2, EIF3E, MAP3K5, SNTB1, FXR1"
"RIZKI_TUMOR_INVASIVENESS_3D_UP","0.283531409168082","0.405673221470799","0.102080107662747","0.253104263471968","1.06743385365027","184","COL1A2, BMP6, FCN1, CYP1B1, IKZF1, CXCL13, HLA-DPA1, COL3A1, RREB1, CCNA2, RCC1, DHRS9, CSF1, RHOH, PTAFR, CD69, CNN2, TNNC1, SEMA3F, S1PR1, MECOM, CD7, DIO1, BRDT, ARID5A, GATA2, RPGR, LILRA4, HIPK3, RFX3"
"RIZ_ERYTHROID_DIFFERENTIATION","0.0425249496742295","0.0855961820482012","0.321775918075361","0.371184772293122","1.38503973741443","79","UHRF1, YBX3, ELF4, SMAD6, TOP2A, ID1, ATF1, CENPA, MID1, FOSL2, BMI1, RBL1, AURKB, ANKRD49, MYBL2, ETAA1, EZH2, POLA1, RXRA, SP3, HMGB2, POU2F3, POLD1, EXO1, MCM5, MAX, CENPC, POLR2J, POLG2, MCM3, CTCF"
"RIZ_ERYTHROID_DIFFERENTIATION_12HR","0.0503731343283582","0.0983270460882401","0.276500599254472","0.464417051361165","1.45702561590499","32","HAND2, TEAD2, PAX9, TEAD1, FOS, BACH1, PBX3, KLF6, ZNF22, TFCP2L1, MLLT3, HIC1"
"RIZ_ERYTHROID_DIFFERENTIATION_6HR","0.00133306255833299","0.00478545511209958","0.45505986738723","0.598786532559368","1.86337659292774","31","HOXA13, HOXD12, FOXC1, HOXB3, ID3, NFIL3, PPARA, SIX4, ELF5, RAB25, MEF2B"
"RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2","0.133828996282528","0.218240008898675","0.16440575583821","0.46141447011067","1.2876219025865","20","PDX1, NFATC2, HNF4G, SOWAHC, TFCP2L1, HIC1, LCOR"
"RIZ_ERYTHROID_DIFFERENTIATION_CCNE1","0.0460738010539209","0.091841209415879","0.321775918075361","0.435840125319402","1.45609951420978","43","IRF8, SMAD6, ID1, KLF1, ATF1, CENPA, FOSL2, BMI1, AURKB, ANKRD49, TCF12, RXRA, SP3"
"RIZ_ERYTHROID_DIFFERENTIATION_HBZ","0.0204010372858016","0.0461743156312904","0.352487857583619","0.478410721085651","1.51821277818599","34","NKX2-5, SIX2, TFAP2C, EYA2, AFF1, POU3F2, BARD1, PAPOLA, ETAA1, NR2F1, SOX1, POU3F3, KDM5A, TMPO, POU2F3, TAL2"
"RIZ_ERYTHROID_DIFFERENTIATION_HEMGN","0.009028856664869","0.0235723443466041","0.380730400722792","0.579153748006214","1.68111498230315","23","NKX2-5, FOXA1, KLF5, EYA2, PBX3, NR2F1, SOX1, POU3F3, TMPO, POU2F3, TAL2, NCOA1"
"RODRIGUES_DCC_TARGETS_DN","6.13368257829975e-05","0.000345271615557812","0.538434096309916","0.461199977066533","1.81804217361112","115","SCNN1A, NUPR1, IQGAP2, BCL6, TBX3, IFITM1, GPC4, GPR160, TGFB2, BTG1, EPS8, CMTM6, NR5A2, TSC22D3, SLC2A10, CARD8, CD44, MID1, CAT, FOSL2, PIM1, PKN2, BIK, HBP1, RUNX2, ERAP2, FMO5, ALDH3A2, KLF6, NR2F1, MYO10, SNTB1, PIK3CA, CREBL2, GSN, HERC4, PCMTD2, AHR, TANK, NRP1, RAB8B, CYP4V2, ELK3, FOXN3, TRIP11, NR1D1, FYN, PSMB9, PTPRG"
"RODRIGUES_NTN1_AND_DCC_TARGETS","0.00041283461361581","0.00175053986506414","0.49849310876659","0.61124821260467","1.91768217990891","32","H19, MT1F, MT1X, MT1E, MT2A, NFKBIZ, MSX2, PPARA, FOS"
"RODRIGUES_NTN1_TARGETS_DN","0.00167365535534633","0.00580394149258206","0.45505986738723","0.379723627284233","1.55526108560618","151","SLC6A20, KLK1, HOXB5, C9orf152, KRT18, IRF8, DAPP1, AHNAK, HLA-DRB1, TNFRSF1B, MSLN, STK17B, ITGB4, TIMP3, FOLR1, ID1, MYOF, TGFBR2, PRLR, MSTN, VASP, SOX9, MKLN1, RBMS2, TNNC1, PAPSS2, IFNGR1, KCNQ1, PXN, EPOR, VEGFA, ITGB5, PGF, RAB25"
"RODRIGUES_NTN1_TARGETS_UP","0.0731707317073171","0.133941537888661","0.227987202850442","0.531670119899324","1.43183859927789","17","HOXD10, HMGN5"
"RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN","2.41950754621428e-08","3.11098074842994e-07","0.73376198835648","0.373759794460198","1.7420373927335","501","TNFRSF11B, H19, MLPH, MPZL2, AGTR1, CFH, MT1F, FKBP5, FMOD, AZGP1, TFF3, PRKX, ECM2, CEBPD, SLC5A3, CTSS, ARHGAP42, ABI3BP, ATOH8, PDGFD, CYBRD1, ZFP36L2, SLC6A13, PLSCR4, TBX3, SGK1, STOM, RASSF9, SDC2, CD302, FOXO1, GLIS3, HLA-DPA1, OR2A20P, MRPS6, PCDH18, LIFR, TIMP3, TOB1, ID1, SLC18B1, SASH1, BDH2, ECHDC3, ITGA1, MAMDC2, CPQ, AHCYL2, CTSK, PBXIP1, ARHGAP31, ARHGAP6, FKBP7, RNASET2, HES1, KCTD12, EDNRB, SLC16A4, BMPR1A, FOS, ARHGAP5, ENPP1, BCL2, PAPSS2, ST6GALNAC3, LPCAT2, RBMS3, FZD1, HHEX, SESN1, CPNE3, PDLIM5, CHPT1, SMAD9, SYNE2, SMCO4, NEB, PHACTR2, MSI2, MAP3K1, MAN1A1, NEBL, CCDC80, SMAD4, AQP3, CAV2, KAT2B, LRIG1, WFS1, CLN5, SESN3, ALDH3A2, PRKG1, TSPAN12, NEDD9, MED13L, LRIG3, ZNF678, PODXL, CSRP1, SLC39A14, IQCK, DANCR, ARID2, RXRA, SLC4A4, GSTM3, CACHD1, ARHGEF40, CPE, MLLT3, MMRN2, TPST2, CREB3L2, SNTB2, RIMKLB, RBPMS, FMNL3, GSN, NEO1, ERLIN2, ALDH9A1, MYL4, NFATC3, FYCO1, PAPOLG, MTUS1, OFD1, GHR, ARHGAP24, SBSPON, LOXL4, FAM13A, PITPNC1, ST8SIA4, GPM6B, GSPT1, NPAS3, DPY19L3, FHDC1, ZBTB20"
"RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP","1.12055357302818e-14","4.29933994899454e-13","0.986546283587582","0.407732630653766","1.9357440827636","662","HOXB9, HOXB7, ANXA2P2, DSG2, GPX8, SLCO4A1, ANXA2, CXCL1, RUNX1, SRGN, SLC38A2, SLC1A5, CASP4, AHNAK, CXCL5, UBE2C, HK2, MCOLN3, DSE, MELK, EGFR, ZIC1, SLC16A1, IGF2BP2, BIRC3, ELF4, RHOBTB3, MICB, CD58, STK17B, GDF15, SLC7A11, SERPINH1, TOP2A, TGFB1, GNG12, KIF14, MTHFD2, VCAN, SP100, PLSCR1, TNFRSF12A, OGFRL1, MAGEA12, IFI16, RCC1, MTFR2, PLP2, ADORA2B, SEMA3C, SIX4, CEP55, STC2, KIF18A, NBPF14, DIAPH3, CKS2, TNFRSF10B, ARHGAP5, LIN9, TMOD3, CENPA, MME, FAS, MCM8, MOB1A, INHBE, SAMD9, CBFB, ACTL6A, LIF, XRN1, PSAT1, IQGAP1, NMI, NAMPT, MTHFD2L, SLC16A3, RAB32, TGFBR1, CDKN2A, IFRD1, FGFR1OP2, GNAI3, RUNX2, NABP1, LACTB, SP140L, AURKB, STK38, AK4, RFX3, LRIF1, MITD1, ITGB1, PAPOLA, ACAP2, PNPT1, STAG1, ATAD2, LMAN1, EIF4EBP1, USP47, ATP11B, SMC4, NIPBL, PRPF4B, C18orf54, RRAS2, FIGN, PRPF40A, SLC2A1, RBMS1, PSPH, GAS2L3, PTPN12, BRCA2, MFAP3, NOG, QSER1, SNHG12, CEBPG, IER3, LPP, HPS3, FXR1, PIK3CA, ZNF616, RND3, NUSAP1, ZBTB38, MYBL1, MOCOS, FBXO32, MIPOL1, TWF1, PLAU, DDX3X, CLIC4, ZNF644, MOSPD1, KIF5B, CDH2, CHAC2, ZNF92, LYAR, TGM2, GPT2, HMGA2, PAK2, NOL8, TMPO, HSPD1, PRIM2, HERC4, AFF4, ASPM, THOC2, CPSF2, STIP1, C5orf24, DBF4, DYNC2H1, LCORL, ITGA11, PMAIP1, IRAK2, ULBP2, XRN2, SMC6, SMC3, MIOS, HAUS3, ZNF367, TANK, MTAP, FN1, UBXN4, ANLN, MBNL1, RBBP6, CDK1, PHIP, PTBP3, BTAF1, BUB3, G2E3, TFRC, RECQL, RBM39, ZNF160, NMD3, PCDHGC3, CWC22, IFIH1, RIOK2, BID, TFAP2A, RBAK, SF3B1, TOP1, NME7, DDX39A, MSH6, RPS6KB1, HAUS6, CKAP2, STAM2, SCYL2, ZNF567, CHEK1, USP31, RNF6, ATG12, CAST, RSF1, LINC00958, UHMK1, STK4, DCUN1D1, HRH1, FYTTD1, SESN2, CTDSPL2, ZCCHC7, ZNF146, USP15, RIF1, ZBTB11, ZNF184, HSP90AA1, PGM3, CCZ1, ZNF131, ASCC3, WDR36, KIF20B, ACOT13, MAP4K5, SAAL1, BORA, ECT2, SLC7A1, USP1, RPE, DDX52, WDR53, RCC2, KMT2C, RALGPS2, USP34, MRPL42, BCLAF1, AIMP1, RC3H2, MLF1, HMMR, XPOT, ZNF600, ZNF317, NCBP2, DNAJC13, ATP13A3, STX16, CEBPZ, RAE1, PAICS, ONECUT2, PPP2R3C, ERLIN1, GLRX, MAPK14, KIF11, ROR1, DPM1, ESF1, RFC1, NBN, BRAP, STK17A, UBA6, NAA15, FRMD5, TXNRD1"
"RODRIGUES_THYROID_CARCINOMA_DN","0.00216883171552974","0.00719344184486904","0.431707695803346","0.468624709480825","1.72532622599927","74","BNC2, CXCL1, SRGN, ITGB8, IGF2BP2, PHLDB2, COL8A1, TAB2, CD44, RNF217, SAMD9, PPP1R13L, IRF1, LIF, NAMPT, ARHGAP29, NABP1, THBD, SNHG12, BBX, THBS1, ALCAM, DMD, FN1, PCBP2, UBXN7, ZNF160, DICER1"
"RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN","9.24420613041274e-13","2.77095078759122e-11","0.910119734774459","0.377533771880888","1.81127140875178","743","SLPI, SLC26A7, H19, AGTR1, MT1G, MT1F, SERPINA1, FKBP5, FMOD, ECM2, LEPR, HCLS1, TGFBR3, GJA1, TNFAIP8, FBLN1, GPRC5A, TNFAIP3, PDGFD, NFKBIA, CYBRD1, GADD45B, HLA-DRB1, ZFP36L2, TXNIP, EMP1, AKR1C1, SGK1, ITGB8, IKZF2, SDC2, CD302, METTL7A, FOXO1, LIPG, HLA-DPA1, GPR160, DHRS3, COL3A1, MAF, LIFR, CD74, TOB1, KRT8, FOLR1, PNRC1, CASP6, SLC18B1, SASH1, BOC, TSPAN6, HLA-DPB1, TGFBR2, ITGA1, CPQ, AHCYL2, CTSK, RNASET2, HES1, KCTD12, EDNRB, SNAP23, GLUL, COL8A1, APOLD1, RNF135, RHOQ, ITGAV, SELENBP1, ARHGAP5, HSD17B7, BCL2, TAB2, SP1, LTBP2, ANAPC16, CD44, FBXO30, RNF217, RBMS3, SPP1, ZNF652, CAT, NR2F2, HHEX, MXI1, SESN1, C3orf52, RNF144B, ERBB2, FGD4, PDLIM5, TRIM38, TMTC1, CDC42EP4, NAMPT, CLU, SMAD9, SLC41A1, DTNA, CSRNP1, SYNE2, TIAM2, PHACTR2, MSI2, MAP3K1, C4A, CCDC80, SUPT20H, SMAD4, PLIN3, PNISR, PGF, TOB2, HIPK3, KAT2B, ACACB, LRIG1, PTGER4, FMO5, CCDC152, PPIL6, PAPOLA, CLN5, ADD3, CD59, MIR3685, ALDH3A2, TSPAN12, PARD6G, NEDD9, ZDHHC2, GATM, MED13L, KLF6, LRIG3, PODXL, CSRP1, SLC39A14, RAP1A, KLHL24, RELL1, ARID2, NEK4, VPS13C, CLMN, LIMK2, SLC4A4, KANK1, CFLAR, CACHD1, MAP3K5, SNTB1, PELI1, MTMR10, MED23, FZD5, NEAT1, CPE, MMRN2, TPST2, ALDH2, ZBTB2, SLAIN2, RBPMS, SLC40A1, FMNL3, CHD9, BBX, SPATA13, RASA4, GSN, SUGT1, PHC3, ANGPTL1, NEO1, GOLGB1, HSCB, MYL4, CRIPT, FYCO1, PIGV, PHF11, TMBIM1, BHLHE41, PAPOLG, MALAT1, RBL2, OFD1, SMPDL3A, F11R, TNS3, LATS1, IRS1, AFF4, ZNF599, ARL17A, SBSPON, FAM13A, MACROD1, ARL5A, PRTG, TRIM13, OCLN, LSM14A, GSPT1, RSBN1, RASSF4, NANOS1, FHDC1, TSHZ1, ZBTB20, INO80D, NFIA, ZFHX3, THBS1, C2orf68, EPB41, SPRED1, TMEM106B, DMD, PARP8, CLDN10, LAMA4, UFL1, BTD, PCBP2, MBNL1, GPBP1L1, INTS6-AS1, MATN2, ASAP3, GALNT10, SPDYE1, POLI, RERE, TBC1D4, GPX3, MSANTD2, YIPF4, TSC22D1, ANXA4, PIAS1, WWOX, DDX17, ZNF160, DICER1, C9orf64, NR1D2, RPS6KA5, LIMD1, PCMTD1, EFNA1, HSD17B6, TCF4, CBR4, TMF1, USP54, CASC3, UBN2, DDR1, HEBP1, CLIP1, ANKRD10"
"RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP","4.1479937579182e-05","0.000248361773570233","0.557332238758646","0.318366871101572","1.49519049921838","594","HOXB7, GPX8, UBE2C, C15orf48, IL7R, NEDD4, CFI, OSMR, PSMA2, SLC16A1, RHOBTB3, P4HA1, CD58, FAM89A, SLC7A11, SERPINH1, CTSC, KIF14, PLAUR, MTHFD2, TNFRSF12A, PNP, CCNA2, IFI16, TMEM45A, RCC1, DDR2, MTFR2, MKI67, ANXA1, STC2, NHLRC2, KIF18A, DIAPH3, MKLN1, CKS2, TNFRSF10B, LIN9, IKBIP, MCM8, MOB1A, TMED5, CBFB, SOCS4, LRR1, CRNDE, FERMT2, SOAT1, PSAT1, CDCA7, NAMPT, STEAP3, CDKN2B, E2F5, WDR76, RBL1, FBXO5, GNAI3, NABP1, CKLF, SASS6, COLGALT1, AK4, NADK2, LRIF1, ITGB1, PAPOLA, PNPT1, ATAD2, EIF4EBP1, P4HA2, SLC4A7, USP47, PPAT, SMC4, DONSON, SLC39A14, CDC6, IL6ST, PRPF40A, SLC2A1, PSPH, GAS2L3, PTPN12, PCNA, ATP1B3, FRYL, HAUS1, CEBPG, HPS3, NCAPG, FXR1, NUSAP1, MYBL1, MIPOL1, EGLN1, BTG3, TWF1, ATL3, CKS1B, SS18, DDX3X, CLIC4, FKBP14, SUGT1, MCMBP, ZNF644, KIF5B, GPNMB, CHAC2, HAT1, ASXL2, LYAR, FANCI, HMGB2, GPT2, TMPO, HSPD1, HERC4, SRSF10, AFF4, CPSF2, CHRNA5, C5orf24, IDE, NQO1, DBF4, DYNC2H1, CENPQ, GSPT1, SNAPC1, BCCIP, DTL, PMAIP1, PHGDH, SMC6, RFC4, SMC3, ZNF367, MANEA, TANK, ANLN, MBNL1, CDK1, DNAJC2, ARL5B, BUB3, DHFR, TFRC, TRIP11, MAD2L2, NMD3, CBS, RBAK, NUDT5, SGCE, ATIC, CA5BP1, DDX39A, MSH6, HAUS6, DTYMK, CKAP2, STAM2, CIT, ADAM9, CHEK1, INTS7, DCUN1D1, DERL1, LMNB1, SESN2, TFDP2, CTDSPL2, ZNF146, RIF1, TTC26, CACYBP, DNAJC9, LACTB2, KIF20B, MAP4K5, SSR1, OSTM1, FAM200B, ECT2, USP1, RPE, ABCD3, TFAM, PAQR3, RALGPS2, MRPL42, AIMP1, ZEB1, RAI14, KIAA0586, NCBP2, CEBPZ, CCDC34, PAICS, PPP2R3C, SUV39H2, BRCA1, ERLIN1, GLRX, ROR1, AGFG1, HSPA4L, HEATR1, RFC1, NBN, UBA6, NAA15, UBE2W, CCDC77"
"RODWELL_AGING_KIDNEY_DN","0.982046678635548","1","0.0415717899246479","0.176105447215151","0.709011056479109","130","CRABP1, GMNN, RHOBTB3, SULT1C2, LPL, SELENBP1, NEBL, YOD1, AASS, FMO5, ECI2, KLHL24, BMP7, KANK1, FXR1, HADHB, MYBL1, CEP70, ERLIN2, BCKDHB, ISOC1, GHR, WDFY2, PPFIA1, VSIG10, TMEM38B"
"RODWELL_AGING_KIDNEY_NO_BLOOD_DN","0.699082568807339","0.837153558052434","0.0582216241124161","0.221021654482092","0.888913968944344","132","CRABP1, DSG2, GMNN, RHOBTB3, SULT1C2, LPL, PPP2R1B, AHCYL1, ARHGAP18, NEBL, AASS, FMO5, ECI2, KLHL24, BMP7, IGF1R, ALDH6A1, HADHB, CEP70, ERLIN2, BCKDHB, ISOC1, GHR, PPFIA1, C2orf68, PCBP2, TMEM38B, MT-ND5, MTO1, SCML1, DHTKD1, ADH5"
